"","x"
"129",-0.00658619285285589
"130",0.00490155633584166
"131",0
"132",-0.0115314148745114
"133",-0.0101140829601372
"134",0.00172146711474319
"135",-0.00846364841566238
"136",0
"137",0.0300723156525819
"138",-0.00989562775422304
"139",-0.0083646783376059
"140",0.00666327426915547
"141",-0.0184752838299085
"142",-0.0136222853963597
"143",0
"144",-0.00343476492511563
"145",-0.0351039230792978
"146",0
"147",-0.0290170995737258
"148",-0.0508428762582787
"149",-0.0128494222722626
"150",0.0128494222722626
"151",0.057779536993456
"152",-0.0141112407413617
"153",0.0141112407413617
"154",0.0393823786676855
"155",-0.00775337457829295
"156",0.00972717748000473
"157",0.0190870901777105
"158",0.00561208067131158
"159",0.0093995470115047
"160",-0.0399416937180384
"161",0
"162",0
"163",0.0115628949291979
"164",-0.0193464440451621
"165",-0.0137226561049992
"166",-0.00999823177932324
"167",0
"168",0
"169",-0.0201115696920473
"170",0
"171",0.0161028009804483
"172",-0.01202908969573
"173",0.0160378584073291
"174",0.00796964648246234
"175",0.00717376386539925
"176",0.0317486983145798
"177",-0.00954469580464323
"178",-0.00773802673371371
"179",0.00189505087620212
"180",-0.0156281574367725
"181",0.0156281574367725
"182",0.00968965054751703
"183",-0.0233051826594144
"184",-0.00595812752992053
"185",-0.0219360036521188
"186",-0.00811478315931069
"187",0.0020821510456317
"188",0.00800418605465314
"189",-0.00800418605465314
"190",-0.0310139589844072
"191",0.00631898277206844
"192",-0.00631898277206844
"193",0.0269402476996889
"194",0.00407371128471823
"195",-0.0288707530982784
"196",-0.008404232013004
"197",0.00421094486998452
"198",-0.0084396968076721
"199",-0.0127946203615208
"200",-0.0393964123566981
"201",0.00445481182206464
"202",-0.0125866331129201
"203",-0.0190220255235225
"204",0.0181842414133619
"205",-0.0090507879466779
"206",-0.0183510964371614
"207",0.0183510964371614
"208",0.00453563353369635
"209",0.0134847598139975
"210",0.0124853296002438
"211",-0.00586210348435579
"212",0.0146421496785329
"213",-0.00356397709355871
"214",0.0216950136558358
"215",0.0148620589517279
"216",-0.0105789705772397
"217",-0.0194707074348832
"218",0.0237355291731598
"219",-0.0150573717842635
"220",-0.0554636433059512
"221",0.0045562992730579
"222",-0.0045562992730579
"223",0.0112995552539337
"224",0.0112771373668181
"225",-0.0387432028414034
"226",-0.0330273037986428
"227",-0.0668914283599946
"228",-0.031256330013151
"229",-0.0187571488946272
"230",-0.00805745263164859
"231",0.00542075074623938
"232",0
"233",-0.0498782590731137
"234",-0.0259720087048709
"235",-0.0507723253734236
"236",0.024247029426042
"237",0.0206761328384273
"238",0.0570068182965677
"239",-0.0251856464827425
"240",0.0113010401153995
"241",0.0429678676721208
"242",0.00897202280155884
"243",-0.0187834222622048
"244",-0.0164408214768974
"245",-0.0252453224895941
"246",0.0252453224895941
"247",-0.0111126611989567
"248",0.0111126611989567
"249",-0.0167156467345775
"250",0.00274026399697647
"251",-0.00561909351726442
"252",0.0039236252271877
"253",0.00169546829007672
"254",0.0221658559625997
"255",0
"256",0
"257",0
"258",0.0297592429643467
"259",0
"260",-0.068877998531895
"261",0
"262",-0.0200809960570494
"263",0.00579789934011554
"264",0.0120274067802004
"265",0.00516728542930611
"266",0.0113010401153995
"267",0.00560298553562077
"268",0.00272497411206096
"269",-0.0484533024220806
"270",0.0288243026589994
"271",0.00277136436038283
"272",0.0197044282155545
"273",0.0165314202384907
"274",0.0162625708229394
"275",-0.043968743521968
"276",0.00832795964768174
"277",-0.0253277760366819
"278",-0.0261223955402246
"279",-0.00643265066278165
"280",0.0214623831793457
"281",-0.00606593489024565
"282",0.0211379107653871
"283",0.085708790398713
"284",-0.00817426621975947
"285",-0.0112104654179106
"286",-0.0294175832738688
"287",0.00686588838292934
"288",0.00278375480286375
"289",-0.00850204981789648
"290",0
"291",0.017057713481206
"292",-0.00855566366330951
"293",-0.0200376814544976
"294",-0.0106273680354736
"295",-0.0158910691829961
"296",0.0147177426680978
"297",-0.0147177426680978
"298",-0.00784109273570444
"299",-0.00414466800951807
"300",0.00601083757270438
"301",-0.00802250592360743
"302",0.00201166835090305
"303",-0.00915215002016456
"304",-0.0122433851517876
"305",-0.0125337361472564
"306",0
"307",-0.0156449622101613
"308",0.0220003303824372
"309",0.033584740719637
"310",0.0088830547660299
"311",0.020640837301328
"312",0
"313",-0.0265983580658906
"314",0.00898882456843353
"315",-0.00593943539738273
"316",-0.0030493891710508
"317",-0.0180885215943363
"318",0.0120952959573595
"319",-0.0243386811091471
"320",-0.00935100323154003
"321",0.012357702230279
"322",-0.0217969727603
"323",-0.00559442018532508
"324",-0.00070150827149007
"325",0
"326",0.0125524660711198
"327",-0.000554554291211318
"328",-0.00500487628893787
"329",0.00250556923953393
"330",-0.00949860473050457
"331",-0.0386314131404371
"332",-0.0200389790762641
"333",0.00682292768473847
"334",0
"335",0
"336",0.0581433929887778
"337",-0.0126317469059014
"338",-0.0225691624924753
"339",-0.0263481284012839
"340",0
"341",-0.0101372364826871
"342",0.0135428812935698
"343",-0.0236325685750032
"344",0
"345",0.0100896872814333
"346",-0.0204351317500429
"347",0
"348",0.0103454444686095
"349",0.00678786828293276
"350",-0.0165217854430795
"351",0.0399963442738196
"352",0.0097903901762777
"353",-0.0468870757987894
"354",-0.0104167608582557
"355",-0.0246310191685293
"356",-0.0215370851443835
"357",0.010746755126033
"358",0.0423269240853648
"359",-0.0174319878854723
"360",0.00357281933457365
"361",-0.00357281933457365
"362",0.0105264129869873
"363",0
"364",0.00690557489848498
"365",0
"366",0
"367",-0.0138591685508986
"368",-0.0106002551420303
"369",0.00484640986109675
"370",0
"371",-0.00124843961283805
"372",0.00342946555919799
"373",0.00697839538146194
"374",-0.0245612659393286
"375",-0.0036493495479073
"376",0.007127613924232
"377",-0.00840008109131496
"378",0
"379",-0.00590631455992252
"380",0
"381",-0.00368915327380659
"382",0.00368915327380659
"383",-0.00594140647813113
"384",-0.0123158257389093
"385",-0.002285342163443
"386",0.00959591001598614
"387",0.00725751109069073
"388",-0.0368260252602637
"389",-0.0114018673171827
"390",0.0114018673171827
"391",0.00978854767199344
"392",-0.024907263329677
"393",-0.00696393472541068
"394",-0.106175195088654
"395",-0.0347123165852059
"396",0.00879169480350539
"397",0.0329090343954386
"398",0.00150460814542575
"399",0.00860783758045969
"400",0.00668526166723682
"401",-0.0025945159105687
"402",-0.0117593515596193
"403",0.00337394884260389
"404",-0.0128062013792762
"405",0
"406",-0.0172055477385955
"407",0.00173393743471806
"408",0
"409",-0.00327774322184471
"410",0
"411",-0.00193311484904557
"412",0.0206824683747677
"413",0.0254504754534732
"414",0.0204835252385043
"415",0
"416",0.0122347693844631
"417",0.0510697357807315
"418",0.0190193396145766
"419",-0.0075307861555638
"420",0.0075307861555638
"421",0.0332844890409243
"422",-0.00371597487135134
"423",-0.0446872298272565
"424",0.0337830612436454
"425",0.00359360073106796
"426",-0.0222579463170298
"427",-0.0075307861555638
"428",-0.0231106292426286
"429",-0.0077660240170001
"430",0
"431",-0.0157153574796283
"432",-0.00387939121690462
"433",-0.0440663566051178
"434",0.0360840525804331
"435",0.0237582666188523
"436",0
"437",-0.0278628498777502
"438",-0.00807976385841158
"439",0.0121843471173095
"440",-0.00410458325889795
"441",0
"442",0.00410458325889795
"443",-0.0121843471173095
"444",-0.0205817300689413
"445",-0.0251573874935311
"446",0.0127509696840669
"447",0
"448",0.0248425693076908
"449",0.00814557857071474
"450",0
"451",0.0437382357186173
"452",-0.0118036433799942
"453",-0.034461669495748
"454",0.00252707715712486
"455",-0.058654776684623
"456",0.0505091981139083
"457",0.0162253424291263
"458",-0.0041215003239774
"459",-0.0177540895258428
"460",0.00637699163872707
"461",0.0220933997614736
"462",-0.0188295709348436
"463",0.0122347693844631
"464",-0.00807976385841158
"465",-0.012334638516819
"466",0.0284294065431601
"467",0
"468",-0.0242403465970558
"469",-0.00821247429828764
"470",-0.00828047789555342
"471",0
"472",0.0239171601291264
"473",-0.028176031486308
"474",0.00831567205279615
"475",0.00422367719993888
"476",0
"477",0.0285423999863119
"478",0
"479",0.0118616952415893
"480",-0.0282010478849504
"481",-0.0204835252385043
"482",-0.00834961711384974
"483",0.00409074575666812
"484",0.0328556656561716
"485",0.0121365044919068
"486",0.00248051154826801
"487",-0.0227302851006606
"488",0.0439164053645786
"489",0.00397683588009023
"490",0.0344306035351023
"491",-0.0266952834866814
"492",0
"493",0.006315630790378
"494",0.00526093703861985
"495",-0.0076459466870551
"496",0.0152338761891748
"497",0.0261951317415257
"498",-0.0337830612436454
"499",0.0735637676161378
"500",0
"501",-0.00710174214947124
"502",-0.0036493495479073
"503",0.0036493495479073
"504",-0.00142642071891697
"505",-0.00588564492310883
"506",-0.0217732978499274
"507",0
"508",0.00876628990500539
"509",-0.00145572205246225
"510",-0.0259073351756598
"511",-0.0264258413386518
"512",0.0113627950275559
"513",0.0114018673171827
"514",0.00747449705260461
"515",-0.0188763643697873
"516",0
"517",0
"518",0
"519",0.0188763643697873
"520",0.0124981071009822
"521",0
"522",0
"523",0.0205425743804835
"524",0.0353893972142414
"525",-0.0174595237898574
"526",-0.014413807791497
"527",0.0214654706406945
"528",0.0277196682402998
"529",0.0202968705632447
"530",-0.0202968705632447
"531",-0.0418730732389685
"532",-0.0036493495479073
"533",0.0248050394403476
"534",0.0185887524682791
"535",-0.0446662590757096
"536",-0.024163546776963
"537",0.00731056785254314
"538",-0.00129575657909342
"539",0.00129575657909342
"540",0.0144627299973843
"541",-0.00351606563288698
"542",0.0662781214682946
"543",0.0135428812935698
"544",-0.00340564481088279
"545",0.0166216962024084
"546",0.0130436631920299
"547",0.00974359334846664
"548",0.0409303588183167
"549",0.0292690662049937
"550",0.00702036130569272
"551",-0.00702036130569272
"552",-0.0170256810532061
"553",0.0192828684949866
"554",-0.00531916147760025
"555",0.0248877155077789
"556",0.0174051966824731
"557",-0.00281582164805183
"558",0.0368664760451338
"559",0.00836516133962029
"560",0.00269146235387918
"561",-0.0194923516736578
"562",0.00559042390186804
"563",0.00838889696314116
"564",-0.00282955223541048
"565",0.0111486606493747
"566",0.0135529664047036
"567",-0.0108762401441389
"568",0.00279075592156897
"569",0.00808548422256994
"570",0.0162139937348194
"571",0.013158084577511
"572",0.0157483569681398
"573",0.0051567180105403
"574",-0.0129998954715669
"575",-0.00790517950711322
"576",-0.00526594160528671
"577",-0.00789214297222429
"578",-0.0134533846479989
"579",0.0134533846479989
"580",0.0122239415857139
"581",0.00093414299179706
"582",0.0209050749786801
"583",0.0076288442864314
"584",0
"585",0
"586",0.00768365362162182
"587",0.00258557841755191
"588",0.0174730392759725
"589",0.0172814100588088
"590",0.0217737995495604
"591",0.00718895156558741
"592",-0.00242577770167518
"593",0.0328238856689449
"594",0.0132976633370561
"595",0.0206583864788898
"596",0.00669425614692987
"597",-0.0133341893674643
"598",-0.0112995552539328
"599",0.0202087410885357
"600",0.0124383367481302
"601",0.0203292323088071
"602",0.0246809815051332
"603",0.0236321972033116
"604",-0.0186201206259904
"605",-0.0296930580824544
"606",0.0127933514599095
"607",0.0147680036975126
"608",0
"609",0.00416647980170382
"610",-0.011803659513367
"611",0.0221902596220067
"612",-0.0335673744893068
"613",0
"614",0.00217257913822877
"615",-0.00814784232831567
"616",-0.0265088538046214
"617",-0.0177396984752907
"618",-0.0172504528397628
"619",0.0126660318147662
"620",0
"621",0.0134936068595994
"622",-0.00890918583460287
"623",0.0044645145835176
"624",-0.00496180436451521
"625",0
"626",-0.0407100827563465
"627",-0.0332907599313126
"628",0
"629",0.0262199183679392
"630",0.0186090348819086
"631",0.0474088776940995
"632",-0.0132751838917731
"633",-0.00675409798379967
"634",0.0177800021633914
"635",-0.0133052768527113
"636",-0.00676956293539455
"637",-0.00903076576958117
"638",-0.0137009298008337
"639",-0.00235306262339741
"640",-0.00225594845471555
"641",0
"642",0.00460901107811296
"643",0.00458786551785551
"644",0.0263014558719359
"645",-0.00138806288398197
"646",-0.00447472531068005
"647",-0.0113256033942957
"648",-0.00221998073009466
"649",-0.00648629009664781
"650",0.00921012532422605
"651",0.0135089861446644
"652",0.0477436163790399
"653",-0.00866053474053352
"654",-0.00941138224855642
"655",0.0201544622324787
"656",0.00132300151597509
"657",-0.0184908051383408
"658",0.0150852583789769
"659",0.0020825452433888
"660",-0.00426439878645812
"661",-0.0194665014566171
"662",0.00656309662070953
"663",0.00431966114451665
"664",-0.00653471477807521
"665",0.0043292193258937
"666",-0.0043292193258937
"667",-0.0131012597387841
"668",-0.0088305126406878
"669",0.0198084244144319
"670",-0.00222469502211098
"671",0.0216483549996864
"672",0.0190535587176655
"673",-0.0105613393477118
"674",0.00206495286440678
"675",-0.00630204785274291
"676",-0.0120557727652457
"677",-0.0248502030798727
"678",-0.00441545141645161
"679",0.0189943858908626
"680",-0.00357643801059648
"681",0.00867726231304466
"682",-0.00211416569233513
"683",-0.00733806517639923
"684",-0.0123837573037697
"685",-0.000883435640279373
"686",0.000883435640279373
"687",-0.00886967478394673
"688",-0.0226258525629275
"689",0.0135769169544133
"690",0
"691",-0.0203841568551679
"692",-0.00695654979335991
"693",0.00460901107811296
"694",0.00692467125483986
"695",-0.0138976281380598
"696",0.00697295688321997
"697",-0.00235306262339741
"698",0.00927773387823727
"699",0.00677625854599384
"700",0.0277339976224598
"701",0.0058651194523982
"702",-0.0177987883698822
"703",-0.00218514191039798
"704",0.0177396984752907
"705",-0.00666473112863297
"706",-0.0156593883716543
"707",-0.0085269112720976
"708",-0.00728011304347742
"709",0.0113018357374415
"710",-0.00220994565080268
"711",-0.0090918900866388
"712",0
"713",-0.00233680573698436
"714",-0.00458786551785551
"715",-0.000817828710477642
"716",-0.00615512817274233
"717",0.00236394580510702
"718",0.00695654979335991
"719",0.0158789682770344
"720",0.0135541241866477
"721",-0.0180797013780953
"722",0.00452557719144764
"723",0
"724",0.0312154937741003
"725",0
"726",0.00659172607806457
"727",-0.0153834208815704
"728",-0.00225922202080664
"729",0.00225922202080664
"730",0.0218359881725041
"731",0.00354559328841919
"732",-0.00565975898075433
"733",-0.00221505363355856
"734",-0.00648065333399561
"735",-0.00223442070910895
"736",0.0173548513151065
"737",-0.00210506249392672
"738",0.00430108189939027
"739",-0.00430108189939027
"740",0.00858374369139092
"741",-0.00209145432259028
"742",-0.00869778482098216
"743",-0.00867726231304466
"744",-0.0034920978353119
"745",0.0164799180944648
"746",0.0171527541104872
"747",0
"748",0.0084207084404806
"749",0.00214063090723116
"750",0.00620976090639047
"751",-0.00203477687667153
"752",0
"753",-0.00417498402971894
"754",-0.00214063090723116
"755",0.00381271675895434
"756",0.0360957888227675
"757",0.00330696998878199
"758",-0.00205439757843706
"759",0.0278628498777502
"760",0.0232068859029813
"761",-0.0193014784657271
"762",-0.00983600217889258
"763",0.00200987527789298
"764",0.00348584230968552
"765",0.00234609309504652
"766",0.00199419149626756
"767",-0.00913645685480713
"768",0.00131032995380753
"769",-0.00595396207699128
"770",-0.0096184284434777
"771",0.00759653860695142
"772",0.0293947552006877
"773",0.0133261743769504
"774",0.0299843898862839
"775",0.00188023762730261
"776",0.0128217288445205
"777",0
"778",0
"779",0
"780",0
"781",-0.0147019664718231
"782",0
"783",0
"784",0.0233725410229564
"785",0.00756523616106364
"786",-0.0126139306210433
"787",-0.0183238465629767
"788",-0.00368898233653336
"789",-0.00932388453608368
"790",-0.00556965569648415
"791",-0.0075307861555638
"792",0.0112750181788837
"793",0.011149308209248
"794",0
"795",0
"796",-0.00741904317996323
"797",-0.0150052832081684
"798",-0.00953633962336564
"799",0.0279282365668214
"800",0.000329788114128426
"801",-0.0037164018494158
"802",-0.00190484135612046
"803",-0.00182542367316429
"804",0.00744666687870055
"805",0
"806",-0.0037164018494158
"807",0.00709047409535746
"808",0.0113549396307535
"809",0.00364860339085737
"810",0
"811",-0.00364860339085737
"812",0.00332482161694259
"813",-0.00511343997996061
"814",-0.00554876984659636
"815",-0.00368898233653336
"816",0.00736440608446198
"817",0.0055284693655091
"818",0.00178209848703403
"819",-0.00364860339085737
"820",0.00364860339085737
"821",-0.00364860339085737
"822",0
"823",0.00300093497443488
"824",-0.00845808555674665
"825",-0.00188023762730261
"826",0.00554876984659636
"827",-0.00554876984659636
"828",-0.00549744974270006
"829",-0.00934084080308129
"830",0.00744666687870055
"831",0.00189417392438074
"832",0.0158357729267493
"833",0.0169434333960767
"834",-0.00175326790210129
"835",-0.0115524750511513
"836",0.00249828876364866
"837",-0.00144985929545971
"838",-0.0168262453843253
"839",-0.0130364882565184
"840",0.00934084080308129
"841",0.00180846740616669
"842",-0.00180846740616669
"843",-0.00379194255369164
"844",-0.0112122764247653
"845",0.00748880184853995
"846",-0.00182542367316429
"847",-0.00374423202331986
"848",-0.0075307861555638
"849",0
"850",-0.00572777846266526
"851",-0.0289676608993288
"852",-0.0154226681195517
"853",0.0154226681195517
"854",0.0155309420308765
"855",-0.0194516614946219
"856",0
"857",0.0117163414462009
"858",0.00773532004842092
"859",0
"860",0
"861",0
"862",-0.00197111946238593
"863",-0.0215043403234629
"864",0.00201392301333403
"865",-0.00596597663562459
"866",0.00395205362229056
"867",-0.0119033279548493
"868",-0.00399947206898155
"869",-0.0157978332615833
"870",-0.0127471451978654
"871",0.0103013810365393
"872",0.0222430694918909
"873",-0.0141136777791253
"874",-0.0122190052646811
"875",-0.0123701581967079
"876",0.0024863035967444
"877",-0.00423963768685187
"878",-0.00871990682937351
"879",0.0063156149369501
"880",0.0186201206259904
"881",0.00607023381500138
"882",-0.00198915074629102
"883",-0.0165172345669369
"884",-0.00414919225109234
"885",0.012487537168246
"886",-0.0166540169699498
"887",0.00628932890756317
"888",0
"889",0.0041404116746806
"890",0.0144031660374893
"891",0.0100856325425394
"892",-0.00404004679332015
"893",-0.0101266688179296
"894",0.00326619778662174
"895",0
"896",0.004879380784093
"897",-0.0122433851517876
"898",-0.00420629735030253
"899",0.00420629735030253
"900",0
"901",-0.012487537168246
"902",0.0103866001086397
"903",0
"904",0.00819602074584314
"905",-0.00199727710516395
"906",0
"907",-0.00619874364067918
"908",0.00410640719392763
"909",0
"910",-0.0186594871042711
"911",0.0124477196196473
"912",-0.00413204756685115
"913",-0.00831567205279615
"914",0.00379682819413141
"915",0.00249250071343177
"916",0.00542505123472381
"917",-0.00542505123472381
"918",-0.010473240919481
"919",-0.00635575557607382
"920",0.00421053253634351
"921",0.00632913505164812
"922",0
"923",0.00416647980170382
"924",0.00341281519277992
"925",0
"926",0.00285044558776004
"927",-0.00626326078053996
"928",0.0103866001086397
"929",0.00210093705960634
"930",0.0053692625692694
"931",-0.00127145598819656
"932",-0.0291372262680385
"933",-0.00421921773538259
"934",-0.0093454212987556
"935",-0.00132865161426743
"936",-0.0151184584694661
"937",0.00787481261431289
"938",0.00296098406315259
"939",-0.00296098406315259
"940",-0.00787481261431289
"941",-0.00434804298715097
"942",0.00790899184406424
"943",-0.00568429682195326
"944",0.00212334796503999
"945",0
"946",0.0278574842468959
"947",0.0290170053292815
"948",-0.00218838420516576
"949",-0.00668592498369591
"950",0
"951",-0.00451301710030272
"952",-0.0180705364292022
"953",-0.00688519579210478
"954",0.00688519579210478
"955",0
"956",0.0172393963342579
"957",-0.00453725487867462
"958",0.000927643851308169
"959",0
"960",-0.00232072510748171
"961",-0.000371816327019658
"962",0.00222882707423278
"963",-0.00408998525152526
"964",-0.0182353017963113
"965",0.00690081672220444
"966",-0.00462679641309549
"967",-0.00227402030910895
"968",0.00369266148900937
"969",-0.00873285094255749
"970",0.000381279196306927
"971",0.0115597269794456
"972",0.0158881846859007
"973",0.00444075112231079
"974",-0.00444075112231079
"975",-0.00232072510748171
"976",-0.00587222640964491
"977",-0.000467530047321141
"978",0.00866048156444776
"979",0.0111568166627496
"980",-0.0316717977617458
"981",0.00226886087119116
"982",-0.0092017914375413
"983",-0.000381279196306927
"984",-0.00190857964224911
"985",-0.0234850126794104
"986",-0.0412254594334511
"987",0.00203603857366286
"988",0.0127325891514838
"989",-0.0073570500647353
"990",0.00484360180039101
"991",-0.00151110692130185
"992",0.00402455518564615
"993",0.00919546709310026
"994",-0.00919546709310026
"995",-0.0123258784188822
"996",-0.00193335089475966
"997",0.0102346741279957
"998",0.0049278522812406
"999",0.00150368430919112
"1000",0.00240120175403025
"1001",0.00816087331792392
"1002",-0.0105620750719542
"1003",0.0120477386939015
"1004",0.0400616104897011
"1005",0.00464830320423282
"1006",-0.00464830320423282
"1007",0.00464830320423282
"1008",0
"1009",-0.0185314310657061
"1010",-0.0309403963884716
"1011",0.00959975703113969
"1012",0
"1013",-0.000886830624216017
"1014",0.0103953078895476
"1015",-0.00469392608368224
"1016",0.00234971715707211
"1017",-0.00716426833872141
"1018",-0.00959975703113969
"1019",0.00959975703113969
"1020",0.0142775748245789
"1021",-0.0119165309338705
"1022",-0.00719888716160444
"1023",-0.00237812240496726
"1024",0.00484933406143728
"1025",0.0143111636776387
"1026",0.0046606551011541
"1027",0.00232220713936115
"1028",0.00942677238571488
"1029",0.00315442597749893
"1030",-0.00315442597749893
"1031",-0.00701352733211102
"1032",-0.00473545219296501
"1033",0.00473545219296501
"1034",-0.00241324505360385
"1035",0.00472449415642995
"1036",0.00699739255797382
"1037",0.00694876909579722
"1038",0.0151567975692233
"1039",0
"1040",0.000840532386633619
"1041",0.0134454248608433
"1042",0.00898593979771434
"1043",-0.00751332103181657
"1044",0
"1045",0.00522865017283447
"1046",0
"1047",0
"1048",0.00883550858809379
"1049",0
"1050",0.00443379453217396
"1051",-0.00797683707568808
"1052",-0.00300779518559757
"1053",0.00218838420516576
"1054",0.00436245352394593
"1055",0.010195423722597
"1056",-0.00179694567670197
"1057",-0.00613388176126595
"1058",-0.00226459628462905
"1059",-0.00518253648940181
"1060",0.0030036886006366
"1061",-0.00665666069932858
"1062",0.00883550858809379
"1063",-0.00436245352394593
"1064",0.00798335003005324
"1065",0.00297740103563982
"1066",-0.00659829754174712
"1067",0.0131533427886596
"1068",0
"1069",0.00223503736150121
"1070",0.0189302424245517
"1071",-0.00818270370097096
"1072",0.00431966114451665
"1073",-0.0107898809247891
"1074",-0.00651235630480951
"1075",-0.00871954825648569
"1076",-0.00216919824754491
"1077",0
"1078",0.00658342099113352
"1079",-0.0265977970888729
"1080",0.00451301710030272
"1081",0.0110579148240424
"1082",0.00444344417339426
"1083",-0.00226459628462905
"1084",-0.00436245352394593
"1085",0
"1086",-0.0156052368185291
"1087",0.0089339760698035
"1088",-0.00220304844013608
"1089",0.00887430918886167
"1090",0.00662704980857498
"1091",-0.0111001048727228
"1092",0.000823082949206189
"1093",-0.00302128863378393
"1094",0
"1095",-0.0045030632541545
"1096",0.0045030632541545
"1097",0.0066712607487256
"1098",0.00436245352394593
"1099",0
"1100",0.0110029970088936
"1101",-0.00873840072426457
"1102",0.00577410481908736
"1103",-0.0071322470895101
"1104",-0.00827917206902118
"1105",-0.0103770617582954
"1106",0.00221300228628429
"1107",-0.00221300228628429
"1108",0.00184450850044726
"1109",0.000368493785837032
"1110",0.00230001481401843
"1111",-0.000827396048120654
"1112",-0.00147261876589777
"1113",0.00587750796587638
"1114",0
"1115",0
"1116",0.0119238658455787
"1117",0.0108887465040306
"1118",0.0129825760850819
"1119",0.00211808392662327
"1120",0.0191230450833784
"1121",0.00414293704951607
"1122",0
"1123",0.0124969528468704
"1124",0.00415942198080543
"1125",-0.0124447565863219
"1126",0
"1127",0.0267427293458251
"1128",0.0121183421913953
"1129",0.0185546211515382
"1130",-0.000729128723516048
"1131",0.00194316310839326
"1132",-0.00194316310839326
"1133",-0.0198901584792193
"1134",0.00601691491748557
"1135",0.00598092807421491
"1136",0.00358774031285769
"1137",0.010203343844398
"1138",-0.00589876866973693
"1139",0
"1140",-0.0218762564508488
"1141",0.00198609797162952
"1142",0.0231266691124956
"1143",0
"1144",-0.00356073856835337
"1145",-0.00953047575374466
"1146",-0.00204825764944694
"1147",-0.00394445412399236
"1148",-0.00197807696576113
"1149",0.00469155969800816
"1150",0
"1151",0.00123097139174533
"1152",-0.00435623094677595
"1153",-0.023924785533989
"1154",0.00210694949630508
"1155",0.00201850362899236
"1156",-0.00412545312529744
"1157",-0.00202685653376289
"1158",0
"1159",-0.00415096534015991
"1160",-0.00613080939380062
"1161",0.004091379727031
"1162",0.0103242010369975
"1163",-0.00413380603006797
"1164",0
"1165",-0.00415096534015991
"1166",-0.00280528938169144
"1167",0.00280528938169144
"1168",-0.00203942966676962
"1169",-0.000340309685094908
"1170",0.000340309685094908
"1171",0.00787972727793207
"1172",-0.00338152321545859
"1173",0.00371904747821894
"1174",0.0163176709601744
"1175",0.0152385470072414
"1176",0.00147034824725445
"1177",0.00521046526046831
"1178",-0.00357927657809132
"1179",-0.0346577548970473
"1180",-0.0061778218739228
"1181",0.00135731272958939
"1182",-0.0200366322927454
"1183",0
