"","x"
"168",-0.000527287120046793
"169",-0.0164853507370513
"170",0
"171",0.00107181146380686
"172",0.0159408263932912
"173",-0.023467743649654
"174",0.00913248356327223
"175",0.00533334597536239
"176",0.00900191411101936
"177",-0.00422610243350441
"178",-0.0127865354235936
"179",-0.00214707543566517
"180",-0.0118920320379297
"181",-0.00381367937024546
"182",0.00109110758233433
"183",-0.010965022141328
"184",-0.00774768679082616
"185",-0.0190695627203508
"186",-0.00113314459716829
"187",0.00169923575295972
"188",-0.0022662899218262
"189",-0.0212103107544972
"190",-0.0157667499714411
"191",0.0157667499714411
"192",0.00404741807223274
"193",-0.00404741807223274
"194",0.0166622642565932
"195",-0.00399657968448563
"196",0.0187027270741806
"197",0.00949993174190444
"198",0.00996134412967287
"199",-0.00330943490136715
"200",-0.0150295063967314
"201",0.0117090827594288
"202",0
"203",0.00442478598035567
"204",0.0277568839986637
"205",0.0159747806077344
"206",0.0021108187256913
"207",0.0249882861175328
"208",0.00768249617201633
"209",-0.00102092913410745
"210",-0.00614756034450537
"211",-0.0025726795769403
"212",0.0168586368244168
"213",-0.00101368483084618
"214",0.0175928136337573
"215",0.0039781255844451
"216",-0.0084725151722842
"217",-0.0130984240459182
"218",0.0080808520539386
"219",-0.0126551929400582
"220",-0.0164359118479465
"221",0.00155239358472503
"222",-0.0103951040003398
"223",0.0103951040003398
"224",0.00618558673271075
"225",-0.0186727417052746
"226",-0.00788440352414899
"227",-0.018104860874276
"228",-0.0222774765714098
"229",-0.0132745312086961
"230",-0.00222965532726915
"231",0.0110988930680489
"232",0
"233",-0.0228868488200913
"234",-0.0234229502910086
"235",-0.0358967638299896
"236",-0.0120556011022361
"237",0.0174335644675527
"238",0.0229759738703237
"239",-0.0093622685016137
"240",-0.00176522552456904
"241",0.0307359654145594
"242",-0.00343249764932452
"243",-0.0243631539738391
"244",-0.0177729796758643
"245",-0.00239377732498891
"246",0.0125038842552838
"247",-0.00712592088996722
"248",-0.00777748461260774
"249",-0.00240529280124901
"250",0.000601865802098533
"251",-0.0108893997992681
"252",0.00121580562088974
"253",-0.01038177263497
"254",-0.00245851383820739
"255",0
"256",0
"257",0
"258",0.0332859776334669
"259",0.0270127992460685
"260",-0.00931322214666741
"261",0
"262",-0.0218749485098817
"263",-0.00299311806813218
"264",0.0272045162390331
"265",0.0259156455798331
"266",0.0269225458546707
"267",0.0180975600108026
"268",-0.00435730536895562
"269",-0.00273298885606899
"270",0.0168253629957769
"271",-0.0081059617039605
"272",0.0118663744080929
"273",0
"274",0.0149018191314068
"275",-0.0213569249239627
"276",0
"277",0.00645510579255593
"278",-0.016761679261506
"279",-0.00876237807898583
"280",0.00439078641748969
"281",0.00491669933375682
"282",0.0151436101129176
"283",0.0101469495437367
"284",0.0100450223431041
"285",0.00524660175184355
"286",-0.0200852417961843
"287",-0.00374432103679911
"288",0.00587765517921968
"289",0
"290",-0.00373632673787672
"291",0.00798939003347909
"292",-0.00478597031594141
"293",-0.00480898602444713
"294",-0.0140239623086451
"295",-0.0342574935672428
"296",-0.0107375996336372
"297",-0.00970604251217688
"298",-0.0098011738766477
"299",0.00520082073758665
"300",0.00115207386014538
"301",0.000575539584231954
"302",-0.00115141060504165
"303",-0.00404040953700502
"304",-0.00231615621783021
"305",0
"306",-0.00406622692125946
"307",-0.00233100338647585
"308",0.0213572331281271
"309",0.0231452612490237
"310",-0.00503497567173561
"311",0
"312",0.0292919533172955
"313",-0.0126063604255848
"314",0.006048959879426
"315",0.00655740054615883
"316",0.00705566020668913
"317",-0.00487938078409345
"318",0.00704037568232874
"319",-0.0146781651304462
"320",-0.0227093669411742
"321",0.00781253973679341
"322",-0.0173819907529444
"323",-0.00283206079971832
"324",0
"325",0
"326",0.00734674115424516
"327",0.017857617400006
"328",0.0197158631644179
"329",0.00540834200926099
"330",0.0101959563182881
"331",0.00532482621306407
"332",-0.00746272120158986
"333",-0.0032154368539743
"334",0
"335",0
"336",0.0212434966945612
"337",-0.000525624190813812
"338",0.00210084110881148
"339",-0.00684393300482444
"340",0.0021108187256913
"341",0.00210637255341517
"342",0
"343",-0.0201919718868409
"344",0.0106781580555642
"345",0.00106157122495887
"346",0.00423505132721136
"347",0
"348",-0.0106214487652343
"349",0.00213333414242056
"350",-0.00213333414242056
"351",0.0174653817700587
"352",0.0104385081439236
"353",-0.014117881545785
"354",-0.00793025567597727
"355",-0.0117459972992959
"356",-0.00808847763777276
"357",0.0139787222448486
"358",0.0127322674909256
"359",-0.010598933348505
"360",0.00372241854979949
"361",-0.0112090845347201
"362",0.00428495567250131
"363",0
"364",0
"365",0
"366",0
"367",-0.0139937697994621
"368",-0.0114473858403508
"369",-0.000548395955613845
"370",0
"371",0.000548395955613845
"372",0.00655740054615883
"373",0.00434783293610375
"374",0.000542152358088188
"375",-0.000542152358088188
"376",0.00594757092499609
"377",-0.0064900173717124
"378",0
"379",-0.00435019718115237
"380",0
"381",-0.0076586807610628
"382",-0.00164880499018372
"383",-0.00110071557618552
"384",-0.0088496152769828
"385",-0.00501254182354405
"386",0.0116570845422128
"387",0.00660068403135217
"388",-0.0317486983145803
"389",0.0090141455434436
"390",-0.00224593019730523
"391",0.0139550129567341
"392",-0.0117090827594288
"393",-0.00562431178893208
"394",-0.016491701605283
"395",-0.0103747328255519
"396",-0.00173963511544351
"397",0.013833073606127
"398",-0.0068926177530968
"399",0.0068926177530968
"400",0.000572246081424144
"401",0.000571918803121019
"402",-0.00919018530299587
"403",-0.00636760472792997
"404",-0.00933495693605169
"405",0
"406",-0.00705885283962449
"407",0.031951599806602
"408",-0.00114416488454516
"409",-0.00458979577977336
"410",0
"411",-0.00172661913398775
"412",-0.000576202839335682
"413",0.00803678263764196
"414",-0.00976738589622128
"415",-0.00347021747900733
"416",0.00750364271091009
"417",0.0204901875552328
"418",0.00897370015119581
"419",-0.000558503225911444
"420",0
"421",0.00779080178776859
"422",0.00607904607638199
"423",-0.00829880281469508
"424",0.00443459706786564
"425",0.00441501820911716
"426",-0.0166577977247941
"427",-0.00843412365361118
"428",-0.0222675486604529
"429",0.00460830308619409
"430",0
"431",-0.00576370471674981
"432",-0.00929158833409982
"433",-0.0164709605959241
"434",0.00118553659410159
"435",-0.00177883236944032
"436",0.000593295775338731
"437",-0.0288828741487861
"438",-0.00550965581096952
"439",0.0115961018673718
"440",-0.00182204726994462
"441",-0.00732157022900726
"442",-0.00245248436841994
"443",0.00245248436841994
"444",-0.0204151847425926
"445",-0.0304592074847085
"446",0.00193112387017047
"447",-0.00515797404026808
"448",0.0160311224160856
"449",0.0019065782705816
"450",0
"451",0.0256986878213072
"452",-0.0105755262470866
"453",-0.00690307102687315
"454",-0.01650831140745
"455",-0.0318726166112753
"456",0.00198085241396129
"457",0.00788440352414854
"458",-0.000654664507833136
"459",-0.0198419207990042
"460",-0.00603016902659093
"461",0.0206192872027353
"462",-0.0125871155054713
"463",0.00862932669805438
"464",-0.015989681104347
"465",-0.00471222682797645
"466",0.0207019079323234
"467",-0.00862932669805438
"468",-0.0181639706276711
"469",0.000678656286651425
"470",-0.00544219030268511
"471",0.0128771687902032
"472",0.0147061473896954
"473",-0.00599003454933067
"474",0.0139213385186081
"475",0.00525280262285976
"476",0.0130125453544339
"477",0.0160311224160856
"478",0.0226424767497595
"479",-0.00249066131245179
"480",-0.00876649321218226
"481",-0.0203310687835838
"482",-0.0200979212120611
"483",-0.00131061617712058
"484",0.0136765401058554
"485",0.0249134571640135
"486",0.00189095549570029
"487",-0.00695105484404257
"488",0.0151041260336764
"489",0.02223686437442
"490",-0.00489896876908968
"491",-0.00925075977215117
"492",0
"493",-0.00559181326577773
"494",0.0148425730379289
"495",-0.004923086866369
"496",0.00982205563545868
"497",0.00487508582833751
"498",0.0072683542270906
"499",0.00661656549212886
"500",0.000599340743143273
"501",0.00656914873546954
"502",0.00947874395454384
"503",0.0198488711399762
"504",0.02285813807605
"505",-0.00282885620047768
"506",-0.0102506592333405
"507",0.00228702215179544
"508",0.013613369623664
"509",0
"510",-0.0028208763416413
"511",0.00731779229526541
"512",0.00447678419757169
"513",-0.00503779402995708
"514",-0.000561324741093383
"515",-0.028475728113452
"516",0
"517",0
"518",0
"519",0.00690849034381147
"520",0.00913769921753715
"521",0
"522",0
"523",0.0157927704218701
"524",0.0149961155156539
"525",0.00440044714482157
"526",-0.00219780308247941
"527",0.0233769819048266
"528",0.00535906963183885
"529",0.00106837616999877
"530",0.00373035337990624
"531",-0.0133870807824592
"532",-0.00323974365441071
"533",0.00754313921446359
"534",0.0159747806077344
"535",-0.0079554914411144
"536",-0.00480385231264568
"537",0.00213789498852579
"538",-0.0156042983275491
"539",-0.00652885888246368
"540",0.0113976810512844
"541",-0.00324324608612026
"542",0.00324324608612026
"543",-0.00216099489823529
"544",0.00861610069079122
"545",0.000536049329373345
"546",-0.000536049329373345
"547",0.00428037036617246
"548",0.00160042712208153
"549",0.00478597031594141
"550",0.0147448695581414
"551",0.00469362008998475
"552",0.0256819456323432
"553",-0.00712471207212495
"554",-0.0149218101847266
"555",0.0118527540673088
"556",0.0217895623509259
"557",0.00350263055120204
"558",-0.00200000066666695
"559",0.0104556591043385
"560",0.0259119850665361
"561",-0.00193236775105365
"562",-0.00387597384469318
"563",0.0158924606623732
"564",0.0109290705321903
"565",0.0103432986068004
"566",0.00373483160565335
"567",-0.0117179686259612
"568",0.00611047729701575
"569",-0.0023457669682192
"570",0.0098154562282291
"571",0.0225348694330529
"572",0
"573",-0.00182066504548972
"574",-0.0137616850726814
"575",-0.010213644963013
"576",0.00372613379415299
"577",-0.00606203768273961
"578",-0.0060990102264733
"579",-0.00377181022365214
"580",0.0018876834298176
"581",-0.00519972809457059
"582",0.00472814119594611
"583",0.0177657781520217
"584",0
"585",0
"586",0.0183659891454866
"587",0.00227221183877679
"588",0.0139736328268025
"589",-0.00493606566494931
"590",0.00493606566494931
"591",-0.00493606566494931
"592",0.00448833787596126
"593",0.0137871874829156
"594",0.00704228262541307
"595",-0.00351494210744452
"596",0.00175901540517964
"597",-0.0146052607260132
"598",0.00222667649337316
"599",0.00885745383406089
"600",0.0105264129869878
"601",0.00348432408261079
"602",0.00260529891176331
"603",0.00346320692461743
"604",-0.00911662489571752
"605",-0.0189307876594387
"606",0.0097302846425764
"607",0.0161540295134532
"608",0
"609",0.00905373720525127
"610",-0.0103538457307422
"611",0.00949510802232423
"612",-0.00646414661988937
"613",0
"614",-0.00303096140243486
"615",0.000433557344749147
"616",-0.0113340358893654
"617",-0.0070391843672537
"618",-0.000883392283597129
"619",0.00572814961268442
"620",0
"621",-0.00572814961268442
"622",-0.00176912916553418
"623",-0.00577138116961429
"624",-0.00535715566924289
"625",0
"626",-0.0276849993727164
"627",-0.018110548394731
"628",0
"629",-0.0023457669682192
"630",0.00795325829716464
"631",0.0307434168604055
"632",-0.00999100045558299
"633",0.00318979536810016
"634",0.0135564660836081
"635",-0.00179694567670152
"636",-0.00994133808784792
"637",-0.00775020975293472
"638",-0.000915750979746388
"639",-0.00505167549611807
"640",-0.00878618368946293
"641",0
"642",-0.00232504173560777
"643",0.0092679069307815
"644",0.027747970826332
"645",0.00759780191252002
"646",-0.00759780191252002
"647",-0.00179613878552809
"648",0.00537876688978889
"649",-0.0035826281042608
"650",-0.00224567801539566
"651",0.0116228398279925
"652",0.0284794713218686
"653",-0.003028338892344
"654",0.003028338892344
"655",0.00731658095004883
"656",-0.00343642949858136
"657",-0.00560950769742075
"658",0.0124705980773663
"659",0.0131608777136583
"660",-0.00168847655142157
"661",-0.0106180653563213
"662",-0.00771542618586096
"663",0.0145239631255145
"664",0.00211819608959152
"665",-0.00509122864683809
"666",-0.00298189784316616
"667",-0.0107228134413715
"668",-0.00779224722016592
"669",0.0155242445034918
"670",-0.00171306251742775
"671",0.0144683374925538
"672",0.00379507096855169
"673",0.0033613477027048
"674",-0.00041955108649816
"675",-0.00969857907908622
"676",-0.000847816922339817
"677",-0.000424178161185118
"678",0.00465609306776527
"679",-0.00126769507786317
"680",0.00168990323275242
"681",0.0117500302755986
"682",-0.00711746776886368
"683",-0.00168208618298493
"684",-0.0122804846315123
"685",-0.000852514970643536
"686",0.00552840021693646
"687",-0.0175405566649398
"688",-0.00823406602367527
"689",0.00260756340708079
"690",0
"691",-0.018397365139716
"692",-0.0137994622435333
"693",-0.00224366259704212
"694",0.00448230243949954
"695",-0.0130544280182536
"696",0.00991892712913245
"697",0.00179291845428908
"698",0.012903404835908
"699",0.000441988957471384
"700",0.00792257665085083
"701",0.00175208104391711
"702",-0.0154358081298396
"703",0.00399202126953746
"704",0.00265252144913131
"705",-0.00132538124106851
"706",-0.00132714020806279
"707",-0.0102336821930131
"708",-0.00853362465867846
"709",0.0080862974313578
"710",0.00401875959491793
"711",-0.0125562187754129
"712",0.00764220397298354
"713",0.00402235179194754
"714",0
"715",-0.00402235179194754
"716",-0.00134438738599352
"717",0.00447428039492115
"718",0.0026749904493033
"719",0.0228883231103123
"720",0.00995894786573581
"721",-0.00648370544543253
"722",0.00691446142883256
"723",0
"724",0.00814930523307389
"725",0.0038371396472936
"726",0.00509338961910322
"727",-0.0106406622184498
"728",0.00171013295205302
"729",0
"730",0.00681143544522023
"731",0.00971086372938945
"732",0.00125971043322171
"733",0.00041955108649816
"734",-0.00546794211983492
"735",-0.000421851936228457
"736",0.0167367923555237
"737",0.00331400469003729
"738",-0.00497513464011368
"739",-0.00374766210024013
"740",-0.00250626697605938
"741",0.0120558516924074
"742",0.00494642393532541
"743",-0.00701467699938441
"744",-0.00915147817829975
"745",0.0112197312423588
"746",0.00576845439674045
"747",-0.00576845439674045
"748",0.00494642393532541
"749",0
"750",0.00123279243063257
"751",-0.00123279243063257
"752",0
"753",-0.00494642393532541
"754",-0.00248241749325562
"755",0.00124197904600631
"756",0.00906101751243726
"757",0.00245700369305224
"758",0.0121952730938184
"759",0.0104502558748285
"760",-0.00200120138830107
"761",-0.00321027563024812
"762",-0.00523877885627932
"763",-0.00364299127850121
"764",0.00606429996751112
"765",-0.00403877770319072
"766",-0.00040477636658709
"767",-0.00487013949604265
"768",0
"769",-0.00530288821700786
"770",-0.00533115882291479
"771",0.00533115882291479
"772",0.0121952730938184
"773",0.0223740855423333
"774",-0.00158165315692971
"775",0.0153154377873874
"776",0.0231135096871595
"777",0
"778",0
"779",0
"780",0.00152207030906881
"781",0
"782",0
"783",0
"784",0.0214414834436809
"785",0.023175582045126
"786",-0.00254869972301375
"787",-0.00805275215435719
"788",-0.00811812576524185
"789",-0.00296846229109837
"790",-0.00820900132238167
"791",-0.00789923234762568
"792",0.01647977370772
"793",-0.00409455252865953
"794",-0.00936862763963475
"795",0.00338282600362039
"796",-0.00904642430281255
"797",-0.00683893243025846
"798",0.00114307499586763
"799",0.00493828164058252
"800",0.00151457810096511
"801",0.00189000245260962
"802",-0.00302572091653674
"803",-0.00379507096855169
"804",0.00795308111721527
"805",0.00714154510526965
"806",-0.00751883241402718
"807",0.0108839505643408
"808",0.0107667644875566
"809",0.00331797539418233
"810",-0.0107309077833078
"811",0.00260078170005773
"812",0.00111255342460348
"813",-0.00706716722309242
"814",-0.00523953294466395
"815",-0.00488998529419149
"816",0.00188359445406006
"817",-0.000376435163488953
"818",0
"819",-0.00113015645858461
"820",0.00301091683994947
"821",0.00487348668419907
"822",-0.00224635062637413
"823",-0.00752448997861555
"824",0
"825",-0.00113357276449877
"826",0.00753299230754489
"827",0.00486618965117325
"828",0.00149253759050572
"829",0.00372162692299494
"830",-0.00185908214912756
"831",-0.00822127201554634
"832",0.013418017192671
"833",0.0179788368680014
"834",0.00217944147293192
"835",-0.00947874395454384
"836",0.00292611766938888
"837",0.010535973938532
"838",-0.00579921886235146
"839",-0.0358965460324217
"840",0.00937565465245571
"841",0.00446928118229728
"842",-0.00148754211141489
"843",-0.00672145921096678
"844",-0.0101676643222537
"845",0.00453172980988237
"846",0.000753295704171375
"847",-0.011359455733583
"848",0.00152207030906881
"849",-0.00266514530493644
"850",-0.00229007733672759
"851",-0.0130771094343056
"852",-0.00660324792025868
"853",-0.00586282703377039
"854",0.000783699099672575
"855",-0.00353149278147136
"856",0.00353149278147136
"857",0.0081919709145879
"858",0.00310318325051595
"859",0
"860",0
"861",0.00154798792521493
"862",-0.00581735206591327
"863",-0.0054602319747028
"864",0
"865",-0.00352595859913274
"866",-0.000785237574702169
"867",-0.0162347655983868
"868",0.00159553284745728
"869",-0.016071057021243
"870",-0.00731710581706668
"871",0.0133740595252565
"872",0.0100141033130532
"873",-0.0172868626421327
"874",-0.0122400548945021
"875",0.0106166779146113
"876",0.00364889924421119
"877",-0.0154978632050873
"878",-0.00123380644892856
"879",-0.00288481551806852
"880",0.00903868109244677
"881",0.0089577146203843
"882",-0.000405432805067107
"883",-0.0118296300990832
"884",-0.00741354301517916
"885",0.0070031182197603
"886",-0.00658980967905531
"887",0.00782057906518796
"888",0
"889",0.00409165873624762
"890",0.0117720052369199
"891",0.00362538161431702
"892",-0.0048367688006139
"893",-0.0121952730938184
"894",0.0138101301262181
"895",0
"896",0.001209433729362
"897",-0.000806126605524593
"898",0.0100301743599371
"899",0.0067635030058999
"900",-0.00596541836657138
"901",-0.0128464231555028
"902",0.0104502558748285
"903",0
"904",0.00558215165622
"905",-0.00238853616741697
"906",-0.00079744820812877
"907",-0.00921665510492442
"908",0.00682048782425015
"909",-0.00521147701854918
"910",0
"911",0.00280955432654872
"912",-0.00240770581802696
"913",-0.00402577033240137
"914",-0.00161485703239972
"915",-0.00404858852600043
"916",0.0052599757122973
"917",-0.00121138718629688
"918",-0.00689238487681054
"919",0.00324939359830934
"920",0.0020255222643204
"921",0.00524723706475916
"922",-0.00161160389434123
"923",0.005629287080954
"924",0.000801603249336313
"925",-0.000801603249336313
"926",0.00480000921603141
"927",0.00278940208757872
"928",0.00238473880901813
"929",0.00672603920450632
"930",-0.00513936691605865
"931",-0.00238095350574197
"932",0
"933",-0.00998211522797199
"934",-0.00321543685397474
"935",-0.00686732652401245
"936",-0.00732305957718893
"937",0.00975221056924847
"938",0.00443817553195291
"939",-0.00322580924888261
"940",-0.00933258954599703
"941",-0.00163198730632175
"942",0.0117720052369199
"943",-0.00282885620047768
"944",0.00323232604658052
"945",-0.0113591485070779
"946",0.0028519065978676
"947",-0.00203624586749074
"948",-0.00859780117243192
"949",-0.0211933965991951
"950",-0.0131052393486581
"951",0.00170068068201745
"952",-0.0149799505646899
"953",0.00559021021485107
"954",-0.00904593719600211
"955",0
"956",0.0137518282334148
"957",0.000853242372583995
"958",0.00764659630652798
"959",0.010524197325585
"960",-0.00167644632725228
"961",0.0108469982994603
"962",0.0103200090319895
"963",-0.0103200090319895
"964",-0.00374143026344731
"965",-0.00333750831287993
"966",0.00333750831287993
"967",-0.00166736178686921
"968",-0.00167014652601072
"969",-0.0109244783943896
"970",0.0109244783943896
"971",0.00541780862625085
"972",0.0123917322951632
"973",-0.00370142310318622
"974",0
"975",-0.00330169511657408
"976",-0.00538861407540292
"977",-0.00625392907629951
"978",0
"979",0.00625392907629951
"980",-0.0146538104692189
"981",0.00294799118532163
"982",-0.0195335297803441
"983",-0.000858000910636481
"984",-0.0073228843283073
"985",-0.0245088854139035
"986",-0.0178815672012242
"987",-0.000451161749137174
"988",0.00584928551869446
"989",-0.0158266925506929
"990",-0.00228154331231289
"991",0.00364797486174728
"992",0.00996385054798399
"993",0.0040476781145804
"994",-0.0117382837645494
"995",-0.0109590137897193
"996",0.00549451931764056
"997",0.00546449447207875
"998",-0.00775020975293472
"999",-0.0147536101653274
"1000",0.00324600331384772
"1001",0.0160738248310608
"1002",-0.00182398591380517
"1003",0.0149493157750067
"1004",0.00806094826163228
"1005",0.00133719654424924
"1006",0
"1007",-0.00401696590136469
"1008",0
"1009",-0.00358423322781531
"1010",-0.0108304307743694
"1011",0.00993236156268518
"1012",0
"1013",-0.0195061752855463
"1014",0.00365798304552234
"1015",-0.00274223206577595
"1016",0.011829073327756
"1017",0.0049627893421289
"1018",0.000449943764621263
"1019",-0.01130977900063
"1020",0.00995933990275866
"1021",-0.00180342699915093
"1022",0
"1023",0.00584928551869446
"1024",-0.00224567801539566
"1025",0.0116228398279925
"1026",0.00399202126953746
"1027",0.00176912916553418
"1028",0.00220701921410527
"1029",-0.0128690482488878
"1030",0.00133898703335067
"1031",-0.0134712409898801
"1032",0.00989661698692057
"1033",0.00134198186098367
"1034",-0.00268576705759704
"1035",0.0035794221662222
"1036",0.00578937266082624
"1037",0.0127952330248071
"1038",-0.00219442703816641
"1039",0
"1040",0.00219442703816641
"1041",0.0021896220703681
"1042",0.00567068040842544
"1043",-0.00304944692855136
"1044",0.00130804466001511
"1045",0.0194180858571018
"1046",0
"1047",0.000427259139163638
"1048",-0.00428082845515387
"1049",0.00556151166114649
"1050",0
"1051",-0.00727898739461175
"1052",-0.00215100104445476
"1053",-0.00345125450421513
"1054",0.00172711614607524
"1055",-0.00953626646023986
"1056",-0.00874896219323551
"1057",-0.00131897139367831
"1058",0.00131897139367831
"1059",-0.0294270007344228
"1060",-0.00772204609391069
"1061",-0.0119267468815289
"1062",0.00735635501358489
"1063",-0.00321174857411055
"1064",0.0159565728816129
"1065",0.00225886700972788
"1066",0.00315386609702228
"1067",0.013848780635525
"1068",-0.00400089442336693
"1069",-0.00222965532726915
"1070",0.00312012733624378
"1071",0.00133422301313635
"1072",0.00531916147760025
"1073",-0.0097735118269804
"1074",-0.00402595041655296
"1075",-0.00764908116395047
"1076",-0.00543479598595686
"1077",-0.00363967644744934
"1078",-0.00731933734226997
"1079",-0.00460194093336908
"1080",-0.00462321674145683
"1081",-0.00511034793929888
"1082",0.00232612340289373
"1083",-0.00186046565291953
"1084",-0.00935460516722042
"1085",-0.0161064590310529
"1086",-0.00239062987391625
"1087",0.0166156208052635
"1088",0.00610187295731857
"1089",0.0139407462172114
"1090",0
"1091",-0.00462535514720264
"1092",-0.00139178867282252
"1093",-0.00792360239718626
"1094",0
"1095",-0.00281162322053063
"1096",0.0116632999302708
"1097",0.00923367594694557
"1098",-0.00830646215775355
"1099",-0.0121213605323449
"1100",0.0116578611034215
"1101",-0.00931539107000878
"1102",0.00792360239718626
"1103",0.00278164296187677
"1104",-0.0069686693160933
"1105",-0.000932835888540318
"1106",0.00139892771706673
"1107",0
"1108",0.000465874688137191
"1109",0
"1110",-0.00279850928909831
"1111",0.00419483253202557
"1112",-0.00372787011401421
"1113",-0.0037418191459957
"1114",0
"1115",0
"1116",0.0037418191459957
"1117",0.0134479188705976
"1118",0.00230043809754177
"1119",0.00732604009207272
"1120",0.0274482923643382
"1121",0.0114740888134399
"1122",0.0122112289280691
"1123",0.00475676572594352
"1124",-0.00562406846894792
"1125",0.00216684808509005
"1126",-0.00216684808509005
"1127",0
"1128",0.00605538182478282
"1129",0.00730400669258557
"1130",0
"1131",0.00554964071079533
"1132",-0.010269666637456
"1133",-0.0217399866364061
"1134",0
"1135",0.0056980211146378
"1136",0.00956945101615059
"1137",0.00345722038385787
"1138",-0.00910082121059874
"1139",0
"1140",-0.0193412622568538
"1141",0.00531209748488992
"1142",0.0083535328587665
"1143",0
"1144",-0.0013143484915128
"1145",-0.00131607827726032
"1146",-0.00837562753912469
"1147",0.00132714020806279
"1148",-0.0017699119664587
"1149",0.00132772756836275
"1150",0
"1151",-0.00532152031865429
"1152",-0.00267141743910715
"1153",-0.0166333347067606
"1154",-0.00408812742883757
"1155",0.0149087920695541
"1156",-0.0090090699423655
"1157",0.0040641284207954
"1158",0
"1159",0.00763191134239571
"1160",0.0124446050480835
"1161",0.0066035899226109
"1162",0.0039413232540042
"1163",-0.00350263055120204
"1164",0
"1165",-0.00219539056343576
"1166",-0.00175978927949227
"1167",-0.000440431630110094
"1168",0.00351803353167934
"1169",-0.00793305174079606
"1170",0.00265134932161981
"1171",0.00791212918794937
"1172",0.000437732552404313
"1173",-0.0101166466522393
"1174",0.0131754211585644
